posts,angry,fear,happy,neutral,sad,surprise
我真的是个爱笑的人！每天都想找理由开怀大笑，觉得生活真的需要保持一点儿轻松的心态😂 #开心每一天,0.11,0.0,1.0,0.0,0.0,0.0
小伙伴们，我们又开了一次游戏局，真的是我最喜欢的娱乐活动了！一起玩耍，时间过得飞快😄 #游戏日常,0.09,0.0,0.96,0.0,0.0,0.06
今天买了新的化妆品，试了一下效果，还不错哦！明天打算再试试，期待会有更好表现💄 #化妆体验,0.09,0.0,0.91,0.09,0.07,0.0
最近真的很喜欢回老家，和父母待在一起，聊天做饭，简简单单却充满温暖🍲 #家的感觉,0.0,0.0,1.0,0.0,0.0,0.0
好久没有拍照片了，突然发现记录生活的重要性，明天开始我一定要坚持拍照！📸 #生活记录,0.0,0.0,0.96,0.0,0.07,0.05
今天终于放假了！觉得整个人都放松了，准备迎接一个充实的周末！#放松时间,0.0,0.0,0.97,0.05,0.0,0.0
假期计划好了！首先是旅游，其次是好好休息，这次一定要好好享受放松的时光🌴 #假期计划,0.0,0.0,0.89,0.1,0.08,0.0
早晨的空气真好，外面还是有点凉意，但我喜欢这种清新的感觉。早起的每一天都很值得珍惜🌞 #清晨心情,0.0,0.0,0.97,0.0,0.0,0.0
最近有点焦虑，感觉压力好大。希望自己能放松一点，顺其自然，有时放松是最好的疗法😌 #缓解压力,0.06,0.1,0.48,0.24,0.3,0.0
好久没去旅行了，已经开始规划下一次的旅行了，期待更多的未知与探索🗺️ #旅行计划,0.0,0.06,0.77,0.08,0.12,0.07
决定从今天开始做健康餐！多吃蔬菜水果，给自己的身体一个全新的开始🍎 #健康生活,0.0,0.0,0.8,0.15,0.0,0.08
最近每晚都睡得很早，觉得这样有助于恢复精力，明天又能充满活力啦💪 #早睡早起,0.0,0.0,0.96,0.0,0.09,0.0
我太喜欢这种自由自在的生活了，不急不躁，享受每一刻，真的是最幸福的感觉🌟 #自由生活,0.0,0.0,1.0,0.0,0.0,0.0
今天又错过了一个好机会，真的是有点后悔，但也只能向前看，期待下一次机会！#生活感悟,0.0,0.06,0.55,0.14,0.39,0.0
真心喜欢现在的自己，尽管有点焦虑，但更多的是对未来的期待和信心💖 #成长,0.0,0.0,1.0,0.0,0.0,0.0
朋友今天推荐了个好剧，追剧的每个晚上都充实又开心，看完会有一种满足感！📺 #追剧生活,0.0,0.0,1.0,0.0,0.0,0.0
今天和小伙伴一起去逛了新开的商场，真的是超大超美！吃的、玩的应有尽有～ #购物乐趣,0.0,0.0,0.86,0.09,0.0,0.12
又是一个工作日，但是我准备好迎接每一份挑战！没有什么能难倒我💼 #职场挑战,0.0,0.11,0.85,0.0,0.0,0.0
今天做了一些甜点，虽然看起来不完美，但味道超棒！每次做点新东西都很开心🍰 #甜点时间,0.09,0.0,1.0,0.0,0.0,0.0
今天有个小小的成就感，完成了一些工作上的任务，心情一下子变得超好！🎉 #工作成就,0.0,0.0,1.0,0.0,0.0,0.0
最近学了一点点舞蹈，觉得自己越来越有活力了！希望能坚持下去💃 #舞蹈挑战,0.07,0.06,0.93,0.0,0.0,0.0
