posts,angry,fear,happy,neutral,sad,surprise
最近迷上了做美食，每次做完一道新菜，心里就充满了成就感！感觉做饭真的能带来幸福感！#厨艺生活#,0.0,0.0,1.0,0.0,0.0,0.0
一整天都在忙工作，终于完成了手头的任务，真的是满满的成就感，今晚终于能好好休息一下啦！#工作小确幸#,0.0,0.0,1.0,0.0,0.0,0.0
看着别人分享的旅游照片，真是羡慕！但忙碌的工作让我没时间去旅行，不过我会努力攒够时间的！#旅游梦想#,0.0,0.07,0.88,0.0,0.06,0.0
今天去和朋友聚会，聊了很多开心的事情，真的是非常放松的一天，和朋友们在一起，心情一下子就好了！#聚会时光#,0.0,0.0,1.0,0.0,0.0,0.06
看到别人家孩子每天都在做美术，我也很想让娃试试，但又怕他没兴趣。要是娃喜欢画画就好了！#育儿烦恼#,0.18,0.19,0.0,0.15,0.51,0.1
刚刚给自己做了一顿丰盛的晚餐，虽然有点累，但做饭的过程很享受，感觉生活也变得更有滋味了！#家常美味#,0.0,0.0,1.0,0.0,0.0,0.0
最近尝试了手工艺，虽然做得不怎么好，但每次完成一个作品，都会觉得心里充满了自豪感！#手工时光#,0.0,0.0,0.94,0.0,0.0,0.0
终于度过了忙碌的一周，周末要好好休息，放松一下，给自己一个喘息的机会！#周末放松#,0.0,0.0,0.95,0.06,0.06,0.0
看着自己一点一点地进步，真的感觉很开心，虽然有时会有挫折，但每一次努力都不白费！#成长记录#,0.0,0.06,1.0,0.0,0.0,0.0
今天带娃去公园玩，看着他笑得那么开心，真的觉得一切都值了！#育儿时光#,0.0,0.0,1.0,0.0,0.06,0.07
周末去朋友家玩了，大家一起做饭、聊天，真是太开心了！和朋友们一起的时光总是那么愉快！#朋友聚会#,0.05,0.0,1.0,0.0,0.0,0.0
最近越来越喜欢做饭了，每次看到大家吃得开心，就觉得一切的辛苦都值得！#烹饪快乐#,0.0,0.0,1.0,0.0,0.0,0.0
看了最近的新剧，真的是好看得停不下来，每集都在期待下一集发生什么！#剧迷生活#,0.0,0.0,0.9,0.0,0.0,0.1
今天尝试做了几道新的菜，虽然有点失败，但也收获了很多经验，下次一定做得更好！#烹饪挑战#,0.0,0.0,0.96,0.08,0.0,0.0
突然想起了小时候的回忆，那时无忧无虑，现在每个阶段都有不同的挑战和收获。#成长感悟#,0.0,0.0,0.79,0.12,0.12,0.0
最近买了很多新的食材，准备挑战做更复杂的菜肴，希望下次能给家人做出美味的饭菜！#烹饪计划#,0.06,0.06,0.74,0.18,0.08,0.06
终于在家看了一部放松的电影，真的是好久没这样放空自己了，感觉重新充满了能量！#电影时间#,0.0,0.0,1.0,0.0,0.0,0.0
今天去了一家新的餐厅，菜肴真的是超好吃，大家有机会一定要去试试！#美食探店#,0.0,0.0,0.81,0.2,0.0,0.1
最近工作忙得不可开交，想休息又总是觉得还有很多事情要做，真是太累了！#职场压力#,0.34,0.0,0.0,0.0,0.78,0.0
看着朋友的旅行照片，真的好想去旅行啊，但生活压力太大，只能在心里默默规划！#旅行梦想#,0.0,0.09,0.85,0.0,0.15,0.0
今天看到一条励志故事，真的激励到我了，要继续努力，每一天都变得更好！#自我激励#,0.0,0.0,1.0,0.0,0.0,0.0
看着娃的成长，真的觉得每一天都很有意义，虽然累，但能看到他的进步，真的是最好的奖励！#育儿心情#,0.0,0.0,1.0,0.0,0.0,0.0
看到最近的比赛，真是为选手们感到骄傲，他们的努力值得每一份掌声！#比赛时刻#,0.0,0.0,0.99,0.0,0.0,0.0
今天做了个新的甜品，虽然有点不完美，但大家都说很好吃，真是太开心了！#甜品分享#,0.09,0.0,1.0,0.0,0.0,0.0
最近一直在做烘焙，真的越来越喜欢了！每次做完都会感到无比满足，感觉自己也在进步！#烘焙时光#,0.0,0.0,1.0,0.0,0.0,0.0
看到别人家的孩子才三岁就能做各种手工，真是觉得自己家孩子慢了点，育儿真是个大挑战！#育儿困扰#,0.45,0.15,0.0,0.0,0.45,0.13
今天和朋友聊了很多，大家都分享了各自的生活，真是好开心，朋友就是这样陪伴我度过每一天！#友情时光#,0.0,0.0,1.0,0.0,0.0,0.0
最近迷上了做甜点，虽然偶尔会失败，但每次成功都让我特别有成就感，生活也变得更有趣了！#甜点时光#,0.07,0.0,1.0,0.0,0.0,0.0
看着朋友们的旅行计划，我也悄悄地在心里规划着未来的旅行，哪天能放下手头的事情去放松一下！#旅行梦想#,0.0,0.0,0.85,0.0,0.0,0.09
今天和家人一起去了公园，走在阳光下，看着孩子们开心地玩耍，真是幸福的时光！#家庭时光#,0.0,0.0,1.0,0.0,0.0,0.0
最近发现自己越来越喜欢做家务，打扫和整理的过程中，心情也会变得特别放松！#家务时光#,0.0,0.0,0.91,0.08,0.0,0.07
今天做了一些健康的食物，虽然简单，但能吃到自己亲手做的，心里满满的成就感！#健康生活#,0.0,0.0,1.0,0.0,0.0,0.0
看着一部感人的电影，真的是忍不住流泪，生活中总有一些感动的瞬间，让人心生温暖！#电影时光#,0.0,0.0,0.94,0.0,0.09,0.0
今天和朋友一起吃了个大餐，虽然吃得很撑，但和朋友一起的时光真的是最开心的！#美食聚会#,0.0,0.0,1.0,0.0,0.0,0.0
